Operacia;Cas;;Pocet prvkov
Odstran na zaklade kluca;900;ns;152
Odstran na zaklade kluca;800;ns;151
Vloz na zaklade kluca;1300;ns;150
Odstran na zaklade kluca;700;ns;151
Vloz na zaklade kluca;500;ns;150
Odstran na zaklade kluca;600;ns;151
Vloz na zaklade kluca;300;ns;150
Vloz na zaklade kluca;300;ns;151
Vloz na zaklade kluca;300;ns;152
Vloz na zaklade kluca;300;ns;153
Vloz na zaklade kluca;800;ns;154
Odstran na zaklade kluca;800;ns;155
Vloz na zaklade kluca;400;ns;154
Vloz na zaklade kluca;400;ns;155
Vloz na zaklade kluca;400;ns;156
Vloz na zaklade kluca;8000;ns;157
Vloz na zaklade kluca;800;ns;158
Vloz na zaklade kluca;400;ns;159
Odstran na zaklade kluca;400;ns;160
Odstran na zaklade kluca;800;ns;159
Odstran na zaklade kluca;500;ns;158
Odstran na zaklade kluca;6700;ns;157
Vloz na zaklade kluca;1300;ns;156
Vloz na zaklade kluca;9900;ns;157
Odstran na zaklade kluca;1100;ns;158
Odstran na zaklade kluca;3900;ns;157
Odstran na zaklade kluca;400;ns;156
Vloz na zaklade kluca;500;ns;155
Vloz na zaklade kluca;600;ns;156
Odstran na zaklade kluca;4000;ns;157
Vloz na zaklade kluca;600;ns;156
Vloz na zaklade kluca;11200;ns;157
Vloz na zaklade kluca;1000;ns;158
Odstran na zaklade kluca;1000;ns;159
Odstran na zaklade kluca;1000;ns;158
Spristupni na zaklade kluca;4700;ns;157
Vloz na zaklade kluca;9100;ns;157
Odstran na zaklade kluca;700;ns;158
Odstran na zaklade kluca;5000;ns;157
Vloz na zaklade kluca;1000;ns;156
Odstran na zaklade kluca;6900;ns;157
Vloz na zaklade kluca;600;ns;156
Vloz na zaklade kluca;8600;ns;157
Odstran na zaklade kluca;800;ns;158
Odstran na zaklade kluca;4900;ns;157
Odstran na zaklade kluca;700;ns;156
Odstran na zaklade kluca;500;ns;155
Vloz na zaklade kluca;600;ns;154
Spristupni na zaklade kluca;800;ns;155
Odstran na zaklade kluca;500;ns;155
Vloz na zaklade kluca;500;ns;154
Vloz na zaklade kluca;1200;ns;155
Vloz na zaklade kluca;500;ns;156
Odstran na zaklade kluca;20000;ns;157
Spristupni na zaklade kluca;1100;ns;156
Vloz na zaklade kluca;600;ns;156
Odstran na zaklade kluca;5000;ns;157
Odstran na zaklade kluca;1500;ns;156
Odstran na zaklade kluca;1800;ns;155
Odstran na zaklade kluca;600;ns;154
Odstran na zaklade kluca;500;ns;153
Odstran na zaklade kluca;500;ns;152
Vloz na zaklade kluca;600;ns;151
Odstran na zaklade kluca;500;ns;152
Vloz na zaklade kluca;900;ns;151
Vloz na zaklade kluca;1200;ns;152
Odstran na zaklade kluca;1100;ns;153
Odstran na zaklade kluca;500;ns;152
Odstran na zaklade kluca;400;ns;151
Odstran na zaklade kluca;700;ns;150
Odstran na zaklade kluca;800;ns;149
Vloz na zaklade kluca;800;ns;148
Vloz na zaklade kluca;700;ns;149
Odstran na zaklade kluca;800;ns;150
Odstran na zaklade kluca;800;ns;149
Odstran na zaklade kluca;1600;ns;148
Vloz na zaklade kluca;700;ns;147
Vloz na zaklade kluca;700;ns;148
Odstran na zaklade kluca;800;ns;149
Odstran na zaklade kluca;600;ns;148
Odstran na zaklade kluca;800;ns;147
Spristupni na zaklade kluca;600;ns;146
Odstran na zaklade kluca;1800;ns;146
Odstran na zaklade kluca;1200;ns;145
Spristupni na zaklade kluca;1200;ns;144
Odstran na zaklade kluca;1700;ns;144
Vloz na zaklade kluca;1600;ns;143
Odstran na zaklade kluca;1200;ns;144
Vloz na zaklade kluca;800;ns;143
Odstran na zaklade kluca;800;ns;144
Odstran na zaklade kluca;1800;ns;143
Odstran na zaklade kluca;800;ns;142
Odstran na zaklade kluca;600;ns;141
Vloz na zaklade kluca;700;ns;140
Odstran na zaklade kluca;700;ns;141
Odstran na zaklade kluca;500;ns;140
Vloz na zaklade kluca;600;ns;139
Odstran na zaklade kluca;600;ns;140
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;700;ns;138
Vloz na zaklade kluca;700;ns;139
Odstran na zaklade kluca;800;ns;140
Odstran na zaklade kluca;700;ns;139
Odstran na zaklade kluca;1200;ns;138
Odstran na zaklade kluca;700;ns;137
Odstran na zaklade kluca;600;ns;136
Odstran na zaklade kluca;700;ns;135
Vloz na zaklade kluca;700;ns;134
Odstran na zaklade kluca;600;ns;135
Vloz na zaklade kluca;500;ns;134
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;600;ns;136
Odstran na zaklade kluca;600;ns;135
Odstran na zaklade kluca;1000;ns;134
Vloz na zaklade kluca;600;ns;133
Vloz na zaklade kluca;1100;ns;134
Odstran na zaklade kluca;1200;ns;135
Vloz na zaklade kluca;500;ns;134
Odstran na zaklade kluca;500;ns;135
Odstran na zaklade kluca;500;ns;134
Odstran na zaklade kluca;600;ns;133
Vloz na zaklade kluca;500;ns;132
Odstran na zaklade kluca;500;ns;133
Odstran na zaklade kluca;600;ns;132
Vloz na zaklade kluca;600;ns;131
Spristupni na zaklade kluca;700;ns;132
Vloz na zaklade kluca;600;ns;132
Vloz na zaklade kluca;1200;ns;133
Odstran na zaklade kluca;1200;ns;134
Vloz na zaklade kluca;500;ns;133
Vloz na zaklade kluca;500;ns;134
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;400;ns;136
Odstran na zaklade kluca;400;ns;135
Vloz na zaklade kluca;400;ns;134
Vloz na zaklade kluca;700;ns;135
Odstran na zaklade kluca;800;ns;136
Odstran na zaklade kluca;400;ns;135
Vloz na zaklade kluca;600;ns;134
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;500;ns;136
Odstran na zaklade kluca;600;ns;135
Spristupni na zaklade kluca;400;ns;134
Vloz na zaklade kluca;500;ns;134
Odstran na zaklade kluca;600;ns;135
Spristupni na zaklade kluca;400;ns;134
Odstran na zaklade kluca;600;ns;134
Vloz na zaklade kluca;700;ns;133
Odstran na zaklade kluca;700;ns;134
Vloz na zaklade kluca;700;ns;133
Odstran na zaklade kluca;800;ns;134
Vloz na zaklade kluca;600;ns;133
Vloz na zaklade kluca;600;ns;134
Spristupni na zaklade kluca;400;ns;135
Vloz na zaklade kluca;700;ns;135
Odstran na zaklade kluca;600;ns;136
Vloz na zaklade kluca;700;ns;135
Odstran na zaklade kluca;700;ns;136
Odstran na zaklade kluca;600;ns;135
Odstran na zaklade kluca;700;ns;134
Vloz na zaklade kluca;1100;ns;133
Odstran na zaklade kluca;1200;ns;134
Vloz na zaklade kluca;600;ns;133
Odstran na zaklade kluca;600;ns;134
Vloz na zaklade kluca;600;ns;133
Vloz na zaklade kluca;500;ns;134
Vloz na zaklade kluca;600;ns;135
Vloz na zaklade kluca;1200;ns;136
Spristupni na zaklade kluca;1100;ns;137
Vloz na zaklade kluca;700;ns;137
Odstran na zaklade kluca;700;ns;138
Spristupni na zaklade kluca;1100;ns;137
Odstran na zaklade kluca;1100;ns;137
Odstran na zaklade kluca;700;ns;136
Vloz na zaklade kluca;400;ns;135
Vloz na zaklade kluca;500;ns;136
Spristupni na zaklade kluca;400;ns;137
Odstran na zaklade kluca;500;ns;137
Vloz na zaklade kluca;600;ns;136
Vloz na zaklade kluca;700;ns;137
Spristupni na zaklade kluca;400;ns;138
Vloz na zaklade kluca;400;ns;138
Vloz na zaklade kluca;300;ns;139
Vloz na zaklade kluca;300;ns;140
Odstran na zaklade kluca;400;ns;141
Odstran na zaklade kluca;400;ns;140
Spristupni na zaklade kluca;300;ns;139
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;300;ns;138
Vloz na zaklade kluca;500;ns;139
Spristupni na zaklade kluca;400;ns;140
Odstran na zaklade kluca;500;ns;140
Spristupni na zaklade kluca;300;ns;139
Odstran na zaklade kluca;400;ns;139
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;400;ns;139
Odstran na zaklade kluca;500;ns;138
Odstran na zaklade kluca;400;ns;137
Odstran na zaklade kluca;400;ns;136
Vloz na zaklade kluca;300;ns;135
Spristupni na zaklade kluca;200;ns;136
Vloz na zaklade kluca;300;ns;136
Vloz na zaklade kluca;500;ns;137
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;800;ns;137
Vloz na zaklade kluca;400;ns;138
Spristupni na zaklade kluca;400;ns;139
Odstran na zaklade kluca;500;ns;139
Spristupni na zaklade kluca;600;ns;138
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;400;ns;139
Odstran na zaklade kluca;700;ns;138
Vloz na zaklade kluca;500;ns;137
Spristupni na zaklade kluca;300;ns;138
Vloz na zaklade kluca;400;ns;138
Odstran na zaklade kluca;500;ns;139
Odstran na zaklade kluca;500;ns;138
Odstran na zaklade kluca;300;ns;137
Odstran na zaklade kluca;300;ns;136
Vloz na zaklade kluca;700;ns;135
Vloz na zaklade kluca;400;ns;136
Odstran na zaklade kluca;400;ns;137
Odstran na zaklade kluca;700;ns;136
Odstran na zaklade kluca;400;ns;135
Vloz na zaklade kluca;500;ns;134
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;500;ns;136
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;500;ns;136
Vloz na zaklade kluca;500;ns;135
Odstran na zaklade kluca;500;ns;136
Odstran na zaklade kluca;500;ns;135
Vloz na zaklade kluca;500;ns;134
Vloz na zaklade kluca;400;ns;135
Odstran na zaklade kluca;400;ns;136
Vloz na zaklade kluca;400;ns;135
Vloz na zaklade kluca;400;ns;136
Vloz na zaklade kluca;500;ns;137
Odstran na zaklade kluca;500;ns;138
Vloz na zaklade kluca;300;ns;137
Vloz na zaklade kluca;300;ns;138
Spristupni na zaklade kluca;200;ns;139
Vloz na zaklade kluca;300;ns;139
Odstran na zaklade kluca;300;ns;140
Vloz na zaklade kluca;400;ns;139
Spristupni na zaklade kluca;300;ns;140
Vloz na zaklade kluca;700;ns;140
Vloz na zaklade kluca;500;ns;141
Vloz na zaklade kluca;500;ns;142
Odstran na zaklade kluca;400;ns;143
Vloz na zaklade kluca;300;ns;142
Vloz na zaklade kluca;400;ns;143
Odstran na zaklade kluca;300;ns;144
Vloz na zaklade kluca;700;ns;143
Odstran na zaklade kluca;800;ns;144
Odstran na zaklade kluca;400;ns;143
Vloz na zaklade kluca;300;ns;142
Odstran na zaklade kluca;400;ns;143
Vloz na zaklade kluca;300;ns;142
Vloz na zaklade kluca;400;ns;143
Vloz na zaklade kluca;500;ns;144
Spristupni na zaklade kluca;300;ns;145
Odstran na zaklade kluca;400;ns;145
Vloz na zaklade kluca;400;ns;144
Odstran na zaklade kluca;1900;ns;145
Odstran na zaklade kluca;500;ns;144
Vloz na zaklade kluca;400;ns;143
Vloz na zaklade kluca;400;ns;144
Vloz na zaklade kluca;400;ns;145
Vloz na zaklade kluca;300;ns;146
Odstran na zaklade kluca;300;ns;147
Odstran na zaklade kluca;400;ns;146
Odstran na zaklade kluca;400;ns;145
Vloz na zaklade kluca;500;ns;144
Vloz na zaklade kluca;300;ns;145
Vloz na zaklade kluca;400;ns;146
Odstran na zaklade kluca;400;ns;147
Odstran na zaklade kluca;400;ns;146
Vloz na zaklade kluca;400;ns;145
Vloz na zaklade kluca;400;ns;146
Spristupni na zaklade kluca;400;ns;147
Vloz na zaklade kluca;800;ns;147
Odstran na zaklade kluca;900;ns;148
Spristupni na zaklade kluca;300;ns;147
Vloz na zaklade kluca;300;ns;147
Vloz na zaklade kluca;300;ns;148
Vloz na zaklade kluca;300;ns;149
Odstran na zaklade kluca;300;ns;150
Odstran na zaklade kluca;300;ns;149
Vloz na zaklade kluca;300;ns;148
Odstran na zaklade kluca;400;ns;149
Spristupni na zaklade kluca;200;ns;148
Vloz na zaklade kluca;700;ns;148
Vloz na zaklade kluca;400;ns;149
Vloz na zaklade kluca;400;ns;150
Vloz na zaklade kluca;400;ns;151
Odstran na zaklade kluca;400;ns;152
Vloz na zaklade kluca;600;ns;151
Vloz na zaklade kluca;500;ns;152
Odstran na zaklade kluca;600;ns;153
Vloz na zaklade kluca;300;ns;152
Vloz na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;154
Spristupni na zaklade kluca;200;ns;153
Odstran na zaklade kluca;400;ns;153
Vloz na zaklade kluca;400;ns;152
Spristupni na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;153
Vloz na zaklade kluca;500;ns;152
Vloz na zaklade kluca;500;ns;153
Odstran na zaklade kluca;500;ns;154
Odstran na zaklade kluca;500;ns;153
Odstran na zaklade kluca;300;ns;152
Vloz na zaklade kluca;400;ns;151
Vloz na zaklade kluca;400;ns;152
Odstran na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;152
Odstran na zaklade kluca;500;ns;151
Vloz na zaklade kluca;400;ns;150
Vloz na zaklade kluca;300;ns;151
Odstran na zaklade kluca;400;ns;152
Vloz na zaklade kluca;800;ns;151
Odstran na zaklade kluca;900;ns;152
Spristupni na zaklade kluca;300;ns;151
Odstran na zaklade kluca;400;ns;151
Odstran na zaklade kluca;500;ns;150
Vloz na zaklade kluca;300;ns;149
Vloz na zaklade kluca;300;ns;150
Vloz na zaklade kluca;500;ns;151
Vloz na zaklade kluca;500;ns;152
Vloz na zaklade kluca;800;ns;153
Odstran na zaklade kluca;900;ns;154
Vloz na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;154
Vloz na zaklade kluca;300;ns;153
Vloz na zaklade kluca;400;ns;154
Vloz na zaklade kluca;300;ns;155
Spristupni na zaklade kluca;200;ns;156
Vloz na zaklade kluca;500;ns;156
Odstran na zaklade kluca;3700;ns;157
Odstran na zaklade kluca;400;ns;156
Vloz na zaklade kluca;500;ns;155
Vloz na zaklade kluca;400;ns;156
Odstran na zaklade kluca;3600;ns;157
Vloz na zaklade kluca;500;ns;156
Odstran na zaklade kluca;3600;ns;157
Vloz na zaklade kluca;2000;ns;156
Odstran na zaklade kluca;3700;ns;157
Odstran na zaklade kluca;500;ns;156
Vloz na zaklade kluca;500;ns;155
Vloz na zaklade kluca;500;ns;156
Spristupni na zaklade kluca;3600;ns;157
Odstran na zaklade kluca;3600;ns;157
Odstran na zaklade kluca;500;ns;156
Vloz na zaklade kluca;400;ns;155
Vloz na zaklade kluca;500;ns;156
Spristupni na zaklade kluca;3600;ns;157
Vloz na zaklade kluca;6800;ns;157
Odstran na zaklade kluca;600;ns;158
Spristupni na zaklade kluca;3600;ns;157
Spristupni na zaklade kluca;3500;ns;157
Vloz na zaklade kluca;7000;ns;157
Vloz na zaklade kluca;500;ns;158
Vloz na zaklade kluca;500;ns;159
Vloz na zaklade kluca;400;ns;160
Vloz na zaklade kluca;400;ns;161
Odstran na zaklade kluca;400;ns;162
Odstran na zaklade kluca;400;ns;161
Odstran na zaklade kluca;500;ns;160
Spristupni na zaklade kluca;400;ns;159
Vloz na zaklade kluca;800;ns;159
Spristupni na zaklade kluca;800;ns;160
Odstran na zaklade kluca;800;ns;160
Vloz na zaklade kluca;500;ns;159
Spristupni na zaklade kluca;400;ns;160
Odstran na zaklade kluca;500;ns;160
Vloz na zaklade kluca;400;ns;159
Odstran na zaklade kluca;400;ns;160
Odstran na zaklade kluca;500;ns;159
Odstran na zaklade kluca;800;ns;158
Vloz na zaklade kluca;6700;ns;157
Odstran na zaklade kluca;500;ns;158
Odstran na zaklade kluca;3600;ns;157
Odstran na zaklade kluca;400;ns;156
Odstran na zaklade kluca;300;ns;155
Spristupni na zaklade kluca;200;ns;154
Vloz na zaklade kluca;500;ns;154
Vloz na zaklade kluca;500;ns;155
Odstran na zaklade kluca;500;ns;156
Odstran na zaklade kluca;500;ns;155
Odstran na zaklade kluca;300;ns;154
Vloz na zaklade kluca;400;ns;153
Spristupni na zaklade kluca;300;ns;154
Odstran na zaklade kluca;400;ns;154
Vloz na zaklade kluca;1800;ns;153
Vloz na zaklade kluca;400;ns;154
Vloz na zaklade kluca;400;ns;155
Vloz na zaklade kluca;500;ns;156
Odstran na zaklade kluca;4400;ns;157
Odstran na zaklade kluca;2600;ns;156
Odstran na zaklade kluca;800;ns;155
Odstran na zaklade kluca;900;ns;154
Odstran na zaklade kluca;900;ns;153
Vloz na zaklade kluca;1100;ns;152
Spristupni na zaklade kluca;800;ns;153
Odstran na zaklade kluca;900;ns;153
Odstran na zaklade kluca;1100;ns;152
Odstran na zaklade kluca;600;ns;151
Vloz na zaklade kluca;900;ns;150
Odstran na zaklade kluca;900;ns;151
Vloz na zaklade kluca;800;ns;150
Odstran na zaklade kluca;800;ns;151
Spristupni na zaklade kluca;600;ns;150
Vloz na zaklade kluca;1100;ns;150
Odstran na zaklade kluca;1100;ns;151
Odstran na zaklade kluca;1100;ns;150
Odstran na zaklade kluca;1200;ns;149
Odstran na zaklade kluca;400;ns;148
Vloz na zaklade kluca;900;ns;147
Odstran na zaklade kluca;800;ns;148
Vloz na zaklade kluca;400;ns;147
Odstran na zaklade kluca;500;ns;148
Vloz na zaklade kluca;400;ns;147
Odstran na zaklade kluca;400;ns;148
Vloz na zaklade kluca;400;ns;147
Vloz na zaklade kluca;500;ns;148
Odstran na zaklade kluca;400;ns;149
Odstran na zaklade kluca;400;ns;148
Vloz na zaklade kluca;700;ns;147
Odstran na zaklade kluca;800;ns;148
Vloz na zaklade kluca;500;ns;147
Vloz na zaklade kluca;400;ns;148
Vloz na zaklade kluca;400;ns;149
Odstran na zaklade kluca;500;ns;150
Vloz na zaklade kluca;500;ns;149
Vloz na zaklade kluca;500;ns;150
Vloz na zaklade kluca;500;ns;151
Odstran na zaklade kluca;600;ns;152
Vloz na zaklade kluca;400;ns;151
Vloz na zaklade kluca;400;ns;152
Vloz na zaklade kluca;500;ns;153
Odstran na zaklade kluca;500;ns;154
Spristupni na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;153
Vloz na zaklade kluca;500;ns;152
Vloz na zaklade kluca;300;ns;153
Odstran na zaklade kluca;400;ns;154
Vloz na zaklade kluca;300;ns;153
Odstran na zaklade kluca;300;ns;154
Vloz na zaklade kluca;300;ns;153
Odstran na zaklade kluca;300;ns;154
Odstran na zaklade kluca;600;ns;153
Odstran na zaklade kluca;400;ns;152
Vloz na zaklade kluca;400;ns;151
Vloz na zaklade kluca;700;ns;152
Vloz na zaklade kluca;400;ns;153
Vloz na zaklade kluca;400;ns;154
Odstran na zaklade kluca;500;ns;155
Vloz na zaklade kluca;400;ns;154
Vloz na zaklade kluca;400;ns;155
Odstran na zaklade kluca;400;ns;156
Odstran na zaklade kluca;300;ns;155
Spristupni na zaklade kluca;400;ns;154
Vloz na zaklade kluca;700;ns;154
Vloz na zaklade kluca;400;ns;155
Odstran na zaklade kluca;400;ns;156
Odstran na zaklade kluca;900;ns;155
Odstran na zaklade kluca;400;ns;154
Odstran na zaklade kluca;700;ns;153
Vloz na zaklade kluca;400;ns;152
Odstran na zaklade kluca;400;ns;153
Odstran na zaklade kluca;400;ns;152
Vloz na zaklade kluca;400;ns;151
Vloz na zaklade kluca;400;ns;152
Spristupni na zaklade kluca;300;ns;153
Spristupni na zaklade kluca;300;ns;153
Odstran na zaklade kluca;400;ns;153
Vloz na zaklade kluca;500;ns;152
Vloz na zaklade kluca;500;ns;153
Odstran na zaklade kluca;500;ns;154
Odstran na zaklade kluca;500;ns;153
Odstran na zaklade kluca;400;ns;152
Odstran na zaklade kluca;500;ns;151
Vloz na zaklade kluca;400;ns;150
Odstran na zaklade kluca;500;ns;151
Odstran na zaklade kluca;500;ns;150
Odstran na zaklade kluca;400;ns;149
Odstran na zaklade kluca;500;ns;148
Vloz na zaklade kluca;400;ns;147
Vloz na zaklade kluca;300;ns;148
Odstran na zaklade kluca;600;ns;149
Vloz na zaklade kluca;1100;ns;148
Vloz na zaklade kluca;700;ns;149
Vloz na zaklade kluca;1000;ns;150
Spristupni na zaklade kluca;600;ns;151
Vloz na zaklade kluca;500;ns;151
Vloz na zaklade kluca;500;ns;152
Vloz na zaklade kluca;800;ns;153
Spristupni na zaklade kluca;600;ns;154
Odstran na zaklade kluca;700;ns;154
Vloz na zaklade kluca;300;ns;153
Odstran na zaklade kluca;400;ns;154
Odstran na zaklade kluca;500;ns;153
Odstran na zaklade kluca;500;ns;152
Vloz na zaklade kluca;300;ns;151
Odstran na zaklade kluca;300;ns;152
Odstran na zaklade kluca;500;ns;151
Odstran na zaklade kluca;300;ns;150
Odstran na zaklade kluca;500;ns;149
Vloz na zaklade kluca;300;ns;148
Vloz na zaklade kluca;700;ns;149
Vloz na zaklade kluca;1400;ns;150
Odstran na zaklade kluca;1600;ns;151
Vloz na zaklade kluca;900;ns;150
Vloz na zaklade kluca;1900;ns;151
Vloz na zaklade kluca;1700;ns;152
Vloz na zaklade kluca;1300;ns;153
Spristupni na zaklade kluca;600;ns;154
Spristupni na zaklade kluca;500;ns;154
Vloz na zaklade kluca;3700;ns;154
Vloz na zaklade kluca;700;ns;155
Vloz na zaklade kluca;1100;ns;156
Vloz na zaklade kluca;15000;ns;157
Odstran na zaklade kluca;1100;ns;158
Odstran na zaklade kluca;4400;ns;157
Odstran na zaklade kluca;600;ns;156
Odstran na zaklade kluca;1000;ns;155
Odstran na zaklade kluca;700;ns;154
Vloz na zaklade kluca;900;ns;153
Vloz na zaklade kluca;1000;ns;154
Vloz na zaklade kluca;1200;ns;155
Vloz na zaklade kluca;1100;ns;156
Odstran na zaklade kluca;4600;ns;157
Vloz na zaklade kluca;1000;ns;156
Odstran na zaklade kluca;4700;ns;157
Odstran na zaklade kluca;900;ns;156
Vloz na zaklade kluca;600;ns;155
Odstran na zaklade kluca;600;ns;156
Odstran na zaklade kluca;1100;ns;155
Vloz na zaklade kluca;1700;ns;154
Vloz na zaklade kluca;700;ns;155
Vloz na zaklade kluca;600;ns;156
Vloz na zaklade kluca;7900;ns;157
Vloz na zaklade kluca;900;ns;158
Vloz na zaklade kluca;1700;ns;159
Odstran na zaklade kluca;1800;ns;160
Odstran na zaklade kluca;900;ns;159
Vloz na zaklade kluca;800;ns;158
Odstran na zaklade kluca;800;ns;159
Odstran na zaklade kluca;1200;ns;158
Vloz na zaklade kluca;7500;ns;157
Vloz na zaklade kluca;600;ns;158
Vloz na zaklade kluca;700;ns;159
Odstran na zaklade kluca;700;ns;160
Vloz na zaklade kluca;1000;ns;159
Vloz na zaklade kluca;1000;ns;160
Vloz na zaklade kluca;800;ns;161
Odstran na zaklade kluca;700;ns;162
Odstran na zaklade kluca;1000;ns;161
Odstran na zaklade kluca;1100;ns;160
Vloz na zaklade kluca;900;ns;159
Odstran na zaklade kluca;900;ns;160
Odstran na zaklade kluca;700;ns;159
Odstran na zaklade kluca;800;ns;158
Spristupni na zaklade kluca;3900;ns;157
Odstran na zaklade kluca;4200;ns;157
Vloz na zaklade kluca;1100;ns;156
Odstran na zaklade kluca;4400;ns;157
Odstran na zaklade kluca;3200;ns;156
Odstran na zaklade kluca;1800;ns;155
Odstran na zaklade kluca;2600;ns;154
Vloz na zaklade kluca;1100;ns;153
Odstran na zaklade kluca;1100;ns;154
Spristupni na zaklade kluca;700;ns;153
Odstran na zaklade kluca;900;ns;153
Odstran na zaklade kluca;1000;ns;152
Odstran na zaklade kluca;2600;ns;151
Vloz na zaklade kluca;900;ns;150
Vloz na zaklade kluca;900;ns;151
Spristupni na zaklade kluca;700;ns;152
Vloz na zaklade kluca;1000;ns;152
Vloz na zaklade kluca;1000;ns;153
Odstran na zaklade kluca;1000;ns;154
Vloz na zaklade kluca;1700;ns;153
Odstran na zaklade kluca;1700;ns;154
Odstran na zaklade kluca;1000;ns;153
Odstran na zaklade kluca;900;ns;152
Vloz na zaklade kluca;800;ns;151
Vloz na zaklade kluca;900;ns;152
Vloz na zaklade kluca;800;ns;153
Vloz na zaklade kluca;1000;ns;154
Vloz na zaklade kluca;1600;ns;155
Odstran na zaklade kluca;1900;ns;156
Vloz na zaklade kluca;1000;ns;155
Vloz na zaklade kluca;600;ns;156
Odstran na zaklade kluca;4200;ns;157
Odstran na zaklade kluca;1100;ns;156
Odstran na zaklade kluca;900;ns;155
Odstran na zaklade kluca;800;ns;154
Vloz na zaklade kluca;700;ns;153
Vloz na zaklade kluca;900;ns;154
Odstran na zaklade kluca;900;ns;155
Odstran na zaklade kluca;800;ns;154
Vloz na zaklade kluca;1000;ns;153
Vloz na zaklade kluca;700;ns;154
Vloz na zaklade kluca;600;ns;155
Vloz na zaklade kluca;700;ns;156
Odstran na zaklade kluca;4200;ns;157
Vloz na zaklade kluca;900;ns;156
Odstran na zaklade kluca;4300;ns;157
Vloz na zaklade kluca;1200;ns;156
Vloz na zaklade kluca;7700;ns;157
Odstran na zaklade kluca;1100;ns;158
Odstran na zaklade kluca;4600;ns;157
Vloz na zaklade kluca;800;ns;156
Odstran na zaklade kluca;4300;ns;157
Vloz na zaklade kluca;800;ns;156
Odstran na zaklade kluca;4100;ns;157
Vloz na zaklade kluca;1200;ns;156
Vloz na zaklade kluca;10000;ns;157
Spristupni na zaklade kluca;1500;ns;158
Odstran na zaklade kluca;1900;ns;158
Odstran na zaklade kluca;4500;ns;157
Odstran na zaklade kluca;600;ns;156
Vloz na zaklade kluca;1000;ns;155
Vloz na zaklade kluca;800;ns;156
Odstran na zaklade kluca;4300;ns;157
Odstran na zaklade kluca;1100;ns;156
Vloz na zaklade kluca;900;ns;155
Odstran na zaklade kluca;1000;ns;156
Vloz na zaklade kluca;900;ns;155
Odstran na zaklade kluca;1000;ns;156
Vloz na zaklade kluca;1600;ns;155
Odstran na zaklade kluca;1700;ns;156
Vloz na zaklade kluca;900;ns;155
Vloz na zaklade kluca;1000;ns;156
Spristupni na zaklade kluca;4200;ns;157
Spristupni na zaklade kluca;4300;ns;157
Odstran na zaklade kluca;4400;ns;157
Odstran na zaklade kluca;1000;ns;156
Odstran na zaklade kluca;800;ns;155
Odstran na zaklade kluca;1100;ns;154
Vloz na zaklade kluca;900;ns;153
Odstran na zaklade kluca;900;ns;154
Spristupni na zaklade kluca;700;ns;153
Vloz na zaklade kluca;900;ns;153
Odstran na zaklade kluca;1000;ns;154
Odstran na zaklade kluca;1000;ns;153
Vloz na zaklade kluca;1100;ns;152
Spristupni na zaklade kluca;900;ns;153
Odstran na zaklade kluca;1100;ns;153
Vloz na zaklade kluca;1100;ns;152
Odstran na zaklade kluca;1000;ns;153
Odstran na zaklade kluca;800;ns;152
Odstran na zaklade kluca;900;ns;151
Odstran na zaklade kluca;500;ns;150
Odstran na zaklade kluca;500;ns;149
Vloz na zaklade kluca;800;ns;148
Odstran na zaklade kluca;900;ns;149
Vloz na zaklade kluca;700;ns;148
Odstran na zaklade kluca;800;ns;149
Odstran na zaklade kluca;800;ns;148
Vloz na zaklade kluca;900;ns;147
Spristupni na zaklade kluca;800;ns;148
Odstran na zaklade kluca;900;ns;148
Odstran na zaklade kluca;900;ns;147
Odstran na zaklade kluca;1300;ns;146
Vloz na zaklade kluca;1200;ns;145
Vloz na zaklade kluca;700;ns;146
Odstran na zaklade kluca;700;ns;147
Odstran na zaklade kluca;1200;ns;146
Vloz na zaklade kluca;1000;ns;145
Odstran na zaklade kluca;500;ns;146
Odstran na zaklade kluca;800;ns;145
Odstran na zaklade kluca;700;ns;144
Odstran na zaklade kluca;600;ns;143
Vloz na zaklade kluca;400;ns;142
Vloz na zaklade kluca;600;ns;143
Vloz na zaklade kluca;1200;ns;144
Vloz na zaklade kluca;700;ns;145
Vloz na zaklade kluca;600;ns;146
Odstran na zaklade kluca;600;ns;147
Vloz na zaklade kluca;400;ns;146
Vloz na zaklade kluca;500;ns;147
Odstran na zaklade kluca;500;ns;148
Vloz na zaklade kluca;1200;ns;147
Odstran na zaklade kluca;1400;ns;148
