Operacia;Cas;;Pocet prvkov
Spristupni na zaklade kluca;12967000;ns;1307
Spristupni na zaklade kluca;11015600;ns;1307
Vloz na zaklade kluca;10717600;ns;1307
Vloz na zaklade kluca;11839700;ns;1308
Spristupni na zaklade kluca;13229900;ns;1309
Spristupni na zaklade kluca;11777900;ns;1309
Spristupni na zaklade kluca;11991100;ns;1309
Odstran na zaklade kluca;10398900;ns;1309
Vloz na zaklade kluca;11461200;ns;1308
Odstran na zaklade kluca;10552500;ns;1309
Spristupni na zaklade kluca;10470000;ns;1308
Odstran na zaklade kluca;10340400;ns;1308
Odstran na zaklade kluca;12148100;ns;1307
Spristupni na zaklade kluca;10970700;ns;1306
Spristupni na zaklade kluca;11044900;ns;1306
Spristupni na zaklade kluca;10489100;ns;1306
Odstran na zaklade kluca;14185400;ns;1306
Vloz na zaklade kluca;10742800;ns;1305
Spristupni na zaklade kluca;12347900;ns;1306
Vloz na zaklade kluca;11015600;ns;1306
Odstran na zaklade kluca;10820600;ns;1307
Spristupni na zaklade kluca;10705700;ns;1306
Vloz na zaklade kluca;10861000;ns;1306
Spristupni na zaklade kluca;11417400;ns;1307
Spristupni na zaklade kluca;11702900;ns;1307
Vloz na zaklade kluca;12655200;ns;1307
Vloz na zaklade kluca;10528900;ns;1308
Spristupni na zaklade kluca;11258800;ns;1309
Spristupni na zaklade kluca;11019500;ns;1309
Spristupni na zaklade kluca;11237600;ns;1309
Vloz na zaklade kluca;13700300;ns;1309
Spristupni na zaklade kluca;14663400;ns;1310
Spristupni na zaklade kluca;14245800;ns;1310
Spristupni na zaklade kluca;14387700;ns;1310
Spristupni na zaklade kluca;14032700;ns;1310
Spristupni na zaklade kluca;14184500;ns;1310
Spristupni na zaklade kluca;14974800;ns;1310
Spristupni na zaklade kluca;13769100;ns;1310
Spristupni na zaklade kluca;18012700;ns;1310
Vloz na zaklade kluca;15867900;ns;1310
Spristupni na zaklade kluca;13723200;ns;1311
Spristupni na zaklade kluca;15550800;ns;1311
Spristupni na zaklade kluca;13814500;ns;1311
Spristupni na zaklade kluca;13714200;ns;1311
Vloz na zaklade kluca;14300800;ns;1311
Vloz na zaklade kluca;13905200;ns;1312
Vloz na zaklade kluca;15110400;ns;1313
Spristupni na zaklade kluca;11797900;ns;1314
Spristupni na zaklade kluca;11618700;ns;1314
Odstran na zaklade kluca;10442800;ns;1314
Spristupni na zaklade kluca;10351200;ns;1313
Spristupni na zaklade kluca;11388600;ns;1313
Spristupni na zaklade kluca;10373400;ns;1313
Spristupni na zaklade kluca;10522400;ns;1313
Vloz na zaklade kluca;10333100;ns;1313
Odstran na zaklade kluca;11561500;ns;1314
Spristupni na zaklade kluca;11269100;ns;1313
Vloz na zaklade kluca;11087100;ns;1313
Spristupni na zaklade kluca;10640200;ns;1314
Spristupni na zaklade kluca;11398900;ns;1314
Spristupni na zaklade kluca;16055700;ns;1314
Vloz na zaklade kluca;11035500;ns;1314
Vloz na zaklade kluca;10279800;ns;1315
Spristupni na zaklade kluca;10786700;ns;1316
Spristupni na zaklade kluca;11420900;ns;1316
Spristupni na zaklade kluca;13771400;ns;1316
Vloz na zaklade kluca;15223400;ns;1316
Spristupni na zaklade kluca;13981600;ns;1317
Vloz na zaklade kluca;14927900;ns;1317
Spristupni na zaklade kluca;14019200;ns;1318
Spristupni na zaklade kluca;13958900;ns;1318
Vloz na zaklade kluca;14868800;ns;1318
Odstran na zaklade kluca;14216800;ns;1319
Vloz na zaklade kluca;14668800;ns;1318
Spristupni na zaklade kluca;15930500;ns;1319
Spristupni na zaklade kluca;14270000;ns;1319
Spristupni na zaklade kluca;28026700;ns;1319
Spristupni na zaklade kluca;22294800;ns;1319
Spristupni na zaklade kluca;14749900;ns;1319
Spristupni na zaklade kluca;14961700;ns;1319
Spristupni na zaklade kluca;18449100;ns;1319
Spristupni na zaklade kluca;10591800;ns;1319
Vloz na zaklade kluca;16969600;ns;1319
Spristupni na zaklade kluca;15260900;ns;1320
Vloz na zaklade kluca;12308600;ns;1320
Spristupni na zaklade kluca;11248200;ns;1321
Vloz na zaklade kluca;10681800;ns;1321
Spristupni na zaklade kluca;10819800;ns;1322
Spristupni na zaklade kluca;12015600;ns;1322
Vloz na zaklade kluca;10970300;ns;1322
Spristupni na zaklade kluca;10675900;ns;1323
Odstran na zaklade kluca;12488600;ns;1323
Spristupni na zaklade kluca;10965600;ns;1322
Vloz na zaklade kluca;11403100;ns;1322
Vloz na zaklade kluca;20059600;ns;1323
Vloz na zaklade kluca;11528700;ns;1324
Vloz na zaklade kluca;10697500;ns;1325
Spristupni na zaklade kluca;12021900;ns;1326
Spristupni na zaklade kluca;12613500;ns;1326
Spristupni na zaklade kluca;12067600;ns;1326
Odstran na zaklade kluca;10753400;ns;1326
Spristupni na zaklade kluca;11479800;ns;1325
Spristupni na zaklade kluca;10606700;ns;1325
Spristupni na zaklade kluca;10519100;ns;1325
Spristupni na zaklade kluca;11960300;ns;1325
Spristupni na zaklade kluca;10707500;ns;1325
Spristupni na zaklade kluca;11107000;ns;1325
Vloz na zaklade kluca;11094100;ns;1325
Spristupni na zaklade kluca;11481800;ns;1326
Spristupni na zaklade kluca;11496700;ns;1326
Spristupni na zaklade kluca;11307900;ns;1326
Odstran na zaklade kluca;10760200;ns;1326
Spristupni na zaklade kluca;11658900;ns;1325
Spristupni na zaklade kluca;10612100;ns;1325
Vloz na zaklade kluca;11998700;ns;1325
Spristupni na zaklade kluca;11749500;ns;1326
Odstran na zaklade kluca;11283300;ns;1326
Spristupni na zaklade kluca;10644100;ns;1325
Vloz na zaklade kluca;10583900;ns;1325
Spristupni na zaklade kluca;12325100;ns;1326
Odstran na zaklade kluca;11089900;ns;1326
Vloz na zaklade kluca;11525900;ns;1325
Spristupni na zaklade kluca;14092600;ns;1326
Spristupni na zaklade kluca;11942900;ns;1326
Spristupni na zaklade kluca;11038000;ns;1326
Spristupni na zaklade kluca;14103300;ns;1326
Spristupni na zaklade kluca;12714000;ns;1326
Spristupni na zaklade kluca;10707600;ns;1326
Spristupni na zaklade kluca;12250000;ns;1326
Spristupni na zaklade kluca;10939600;ns;1326
Spristupni na zaklade kluca;11973000;ns;1326
Spristupni na zaklade kluca;14056700;ns;1326
Spristupni na zaklade kluca;11017900;ns;1326
Spristupni na zaklade kluca;11763100;ns;1326
Vloz na zaklade kluca;11144800;ns;1326
Vloz na zaklade kluca;11411300;ns;1327
Spristupni na zaklade kluca;11757900;ns;1328
Spristupni na zaklade kluca;10601600;ns;1328
Vloz na zaklade kluca;11619800;ns;1328
Spristupni na zaklade kluca;12276400;ns;1329
Spristupni na zaklade kluca;11053200;ns;1329
Vloz na zaklade kluca;10579500;ns;1329
Spristupni na zaklade kluca;11364400;ns;1330
Spristupni na zaklade kluca;11482300;ns;1330
Spristupni na zaklade kluca;11543200;ns;1330
Odstran na zaklade kluca;11247300;ns;1330
Spristupni na zaklade kluca;12127100;ns;1329
Odstran na zaklade kluca;10665500;ns;1329
Spristupni na zaklade kluca;12274600;ns;1328
Spristupni na zaklade kluca;10859000;ns;1328
Spristupni na zaklade kluca;13277300;ns;1328
Spristupni na zaklade kluca;11271400;ns;1328
Spristupni na zaklade kluca;10751100;ns;1328
Vloz na zaklade kluca;11359900;ns;1328
Spristupni na zaklade kluca;10600600;ns;1329
Vloz na zaklade kluca;10455800;ns;1329
Spristupni na zaklade kluca;10726600;ns;1330
Vloz na zaklade kluca;10682200;ns;1330
Odstran na zaklade kluca;11159300;ns;1331
Odstran na zaklade kluca;10746200;ns;1330
Spristupni na zaklade kluca;12612200;ns;1329
Spristupni na zaklade kluca;10583800;ns;1329
Vloz na zaklade kluca;11247400;ns;1329
Spristupni na zaklade kluca;12017500;ns;1330
Vloz na zaklade kluca;11697700;ns;1330
Spristupni na zaklade kluca;11207800;ns;1331
Vloz na zaklade kluca;11835400;ns;1331
Spristupni na zaklade kluca;10940100;ns;1332
Spristupni na zaklade kluca;10716200;ns;1332
Vloz na zaklade kluca;14985100;ns;1332
Spristupni na zaklade kluca;10948000;ns;1333
Spristupni na zaklade kluca;11055100;ns;1333
Spristupni na zaklade kluca;12619200;ns;1333
Spristupni na zaklade kluca;10876500;ns;1333
Vloz na zaklade kluca;10721300;ns;1333
Vloz na zaklade kluca;11003000;ns;1334
Vloz na zaklade kluca;11904400;ns;1335
Odstran na zaklade kluca;10930700;ns;1336
Spristupni na zaklade kluca;12575000;ns;1335
Spristupni na zaklade kluca;11284900;ns;1335
Spristupni na zaklade kluca;12507000;ns;1335
Spristupni na zaklade kluca;11368700;ns;1335
Vloz na zaklade kluca;11104800;ns;1335
Spristupni na zaklade kluca;12828200;ns;1336
Spristupni na zaklade kluca;11241000;ns;1336
Spristupni na zaklade kluca;11046100;ns;1336
Vloz na zaklade kluca;12415600;ns;1336
Spristupni na zaklade kluca;11216500;ns;1337
Spristupni na zaklade kluca;11831800;ns;1337
Vloz na zaklade kluca;12953900;ns;1337
Spristupni na zaklade kluca;12098000;ns;1338
Spristupni na zaklade kluca;11324600;ns;1338
Vloz na zaklade kluca;11814400;ns;1338
Spristupni na zaklade kluca;11353900;ns;1339
Vloz na zaklade kluca;12053100;ns;1339
Spristupni na zaklade kluca;12254200;ns;1340
Spristupni na zaklade kluca;11589900;ns;1340
Vloz na zaklade kluca;10843800;ns;1340
Vloz na zaklade kluca;10603300;ns;1341
Spristupni na zaklade kluca;10759600;ns;1342
Spristupni na zaklade kluca;11247400;ns;1342
Vloz na zaklade kluca;11841300;ns;1342
Vloz na zaklade kluca;13033700;ns;1343
Odstran na zaklade kluca;11314800;ns;1344
Vloz na zaklade kluca;11595100;ns;1343
Spristupni na zaklade kluca;12240500;ns;1344
Vloz na zaklade kluca;11182100;ns;1344
Odstran na zaklade kluca;11247900;ns;1345
Odstran na zaklade kluca;11402000;ns;1344
Vloz na zaklade kluca;11717700;ns;1343
Spristupni na zaklade kluca;10863700;ns;1344
Vloz na zaklade kluca;11637900;ns;1344
Spristupni na zaklade kluca;11046600;ns;1345
Spristupni na zaklade kluca;12030900;ns;1345
Spristupni na zaklade kluca;12434500;ns;1345
Spristupni na zaklade kluca;11678500;ns;1345
Vloz na zaklade kluca;10686400;ns;1345
Odstran na zaklade kluca;13476500;ns;1346
Spristupni na zaklade kluca;11647600;ns;1345
Vloz na zaklade kluca;11214800;ns;1345
Spristupni na zaklade kluca;15684100;ns;1346
Spristupni na zaklade kluca;13864200;ns;1346
Spristupni na zaklade kluca;15499300;ns;1346
Spristupni na zaklade kluca;14030200;ns;1346
Spristupni na zaklade kluca;15289300;ns;1346
Spristupni na zaklade kluca;15540400;ns;1346
Odstran na zaklade kluca;19064000;ns;1346
Vloz na zaklade kluca;13946300;ns;1345
Vloz na zaklade kluca;14927200;ns;1346
Vloz na zaklade kluca;21737100;ns;1347
Odstran na zaklade kluca;14708000;ns;1348
Vloz na zaklade kluca;14129000;ns;1347
Spristupni na zaklade kluca;14545400;ns;1348
Spristupni na zaklade kluca;13794900;ns;1348
Spristupni na zaklade kluca;14412100;ns;1348
Vloz na zaklade kluca;14462000;ns;1348
Odstran na zaklade kluca;14027400;ns;1349
Spristupni na zaklade kluca;15586800;ns;1348
Spristupni na zaklade kluca;11746700;ns;1348
Spristupni na zaklade kluca;10827900;ns;1348
Spristupni na zaklade kluca;12608500;ns;1348
Vloz na zaklade kluca;12060400;ns;1348
Spristupni na zaklade kluca;11128100;ns;1349
Odstran na zaklade kluca;17462800;ns;1349
Odstran na zaklade kluca;11213200;ns;1348
Odstran na zaklade kluca;11646500;ns;1347
Vloz na zaklade kluca;10831700;ns;1346
Vloz na zaklade kluca;11298500;ns;1347
Spristupni na zaklade kluca;13518400;ns;1348
Odstran na zaklade kluca;11811900;ns;1348
Spristupni na zaklade kluca;11628800;ns;1347
Vloz na zaklade kluca;10697100;ns;1347
Spristupni na zaklade kluca;12859800;ns;1348
Spristupni na zaklade kluca;12756800;ns;1348
Spristupni na zaklade kluca;14961500;ns;1348
Spristupni na zaklade kluca;16571800;ns;1348
Spristupni na zaklade kluca;14487100;ns;1348
Vloz na zaklade kluca;15210100;ns;1348
Vloz na zaklade kluca;19424100;ns;1349
Spristupni na zaklade kluca;17007900;ns;1350
Spristupni na zaklade kluca;19331200;ns;1350
Spristupni na zaklade kluca;15942700;ns;1350
Odstran na zaklade kluca;14039600;ns;1350
Vloz na zaklade kluca;13939800;ns;1349
Spristupni na zaklade kluca;23519700;ns;1350
Vloz na zaklade kluca;14368400;ns;1350
Spristupni na zaklade kluca;14112700;ns;1351
Vloz na zaklade kluca;17203000;ns;1351
Spristupni na zaklade kluca;14536300;ns;1352
Spristupni na zaklade kluca;16097300;ns;1352
Odstran na zaklade kluca;14796200;ns;1352
Spristupni na zaklade kluca;11887800;ns;1351
Odstran na zaklade kluca;11501200;ns;1351
Odstran na zaklade kluca;13540100;ns;1350
Spristupni na zaklade kluca;10924700;ns;1349
Spristupni na zaklade kluca;11794300;ns;1349
Spristupni na zaklade kluca;11867000;ns;1349
Spristupni na zaklade kluca;10787300;ns;1349
Vloz na zaklade kluca;12622300;ns;1349
Spristupni na zaklade kluca;12646900;ns;1350
Vloz na zaklade kluca;12342800;ns;1350
Spristupni na zaklade kluca;13589300;ns;1351
Spristupni na zaklade kluca;11683700;ns;1351
Spristupni na zaklade kluca;11601300;ns;1351
Odstran na zaklade kluca;11789300;ns;1351
Vloz na zaklade kluca;10780100;ns;1350
Spristupni na zaklade kluca;11575200;ns;1351
Vloz na zaklade kluca;18251000;ns;1351
Spristupni na zaklade kluca;11017400;ns;1352
Spristupni na zaklade kluca;11290600;ns;1352
Vloz na zaklade kluca;11316000;ns;1352
Spristupni na zaklade kluca;13323300;ns;1353
Spristupni na zaklade kluca;10738000;ns;1353
Vloz na zaklade kluca;14149800;ns;1353
Spristupni na zaklade kluca;11195500;ns;1354
Spristupni na zaklade kluca;11758000;ns;1354
Spristupni na zaklade kluca;11039800;ns;1354
Odstran na zaklade kluca;11677600;ns;1354
Odstran na zaklade kluca;11815800;ns;1353
Spristupni na zaklade kluca;11940500;ns;1352
Spristupni na zaklade kluca;11783300;ns;1352
Vloz na zaklade kluca;11482400;ns;1352
Spristupni na zaklade kluca;10742700;ns;1353
Spristupni na zaklade kluca;11545800;ns;1353
Spristupni na zaklade kluca;11670800;ns;1353
Odstran na zaklade kluca;11606800;ns;1353
Spristupni na zaklade kluca;11610300;ns;1352
Spristupni na zaklade kluca;11510600;ns;1352
Spristupni na zaklade kluca;11369700;ns;1352
Spristupni na zaklade kluca;13416500;ns;1352
Spristupni na zaklade kluca;12159500;ns;1352
Spristupni na zaklade kluca;11582000;ns;1352
Vloz na zaklade kluca;11427200;ns;1352
Spristupni na zaklade kluca;11083100;ns;1353
Spristupni na zaklade kluca;10918000;ns;1353
Odstran na zaklade kluca;10757600;ns;1353
Vloz na zaklade kluca;10800000;ns;1352
Odstran na zaklade kluca;11132800;ns;1353
Spristupni na zaklade kluca;11383400;ns;1352
Vloz na zaklade kluca;10921300;ns;1352
Spristupni na zaklade kluca;10885800;ns;1353
Odstran na zaklade kluca;11584000;ns;1353
Spristupni na zaklade kluca;12804700;ns;1352
Spristupni na zaklade kluca;11924600;ns;1352
Spristupni na zaklade kluca;11341000;ns;1352
Vloz na zaklade kluca;11352200;ns;1352
Spristupni na zaklade kluca;11957900;ns;1353
Vloz na zaklade kluca;11005700;ns;1353
Spristupni na zaklade kluca;11711200;ns;1354
Vloz na zaklade kluca;10687800;ns;1354
Spristupni na zaklade kluca;11643400;ns;1355
Spristupni na zaklade kluca;10853600;ns;1355
Spristupni na zaklade kluca;11579300;ns;1355
Spristupni na zaklade kluca;11086100;ns;1355
Odstran na zaklade kluca;11366600;ns;1355
Spristupni na zaklade kluca;11538300;ns;1354
Vloz na zaklade kluca;10694500;ns;1354
Spristupni na zaklade kluca;10958500;ns;1355
Spristupni na zaklade kluca;12913600;ns;1355
Spristupni na zaklade kluca;11112600;ns;1355
Spristupni na zaklade kluca;10721800;ns;1355
Spristupni na zaklade kluca;12774700;ns;1355
Vloz na zaklade kluca;11779800;ns;1355
Spristupni na zaklade kluca;11042100;ns;1356
Spristupni na zaklade kluca;12730900;ns;1356
Spristupni na zaklade kluca;11005400;ns;1356
Spristupni na zaklade kluca;11493000;ns;1356
Spristupni na zaklade kluca;11360900;ns;1356
Spristupni na zaklade kluca;12348400;ns;1356
Vloz na zaklade kluca;11276200;ns;1356
Spristupni na zaklade kluca;10809900;ns;1357
Spristupni na zaklade kluca;14670200;ns;1357
Spristupni na zaklade kluca;12194200;ns;1357
Spristupni na zaklade kluca;12063500;ns;1357
Spristupni na zaklade kluca;11586700;ns;1357
Vloz na zaklade kluca;12266700;ns;1357
Vloz na zaklade kluca;10994800;ns;1358
Spristupni na zaklade kluca;10965300;ns;1359
Spristupni na zaklade kluca;11654300;ns;1359
Vloz na zaklade kluca;10839100;ns;1359
Vloz na zaklade kluca;11557700;ns;1360
Vloz na zaklade kluca;11280200;ns;1361
Vloz na zaklade kluca;12494100;ns;1362
Vloz na zaklade kluca;11445000;ns;1363
Spristupni na zaklade kluca;11829500;ns;1364
Spristupni na zaklade kluca;11457800;ns;1364
Spristupni na zaklade kluca;11239200;ns;1364
Vloz na zaklade kluca;11044600;ns;1364
Vloz na zaklade kluca;13490300;ns;1365
Vloz na zaklade kluca;11671500;ns;1366
Spristupni na zaklade kluca;11943500;ns;1367
Vloz na zaklade kluca;11780300;ns;1367
Spristupni na zaklade kluca;12871700;ns;1368
Spristupni na zaklade kluca;11615600;ns;1368
Spristupni na zaklade kluca;11063400;ns;1368
Odstran na zaklade kluca;11840100;ns;1368
Vloz na zaklade kluca;11752000;ns;1367
Spristupni na zaklade kluca;11706700;ns;1368
Spristupni na zaklade kluca;10996600;ns;1368
Spristupni na zaklade kluca;11181800;ns;1368
Vloz na zaklade kluca;14872300;ns;1368
Spristupni na zaklade kluca;10848400;ns;1369
Spristupni na zaklade kluca;10894400;ns;1369
Spristupni na zaklade kluca;11170700;ns;1369
Vloz na zaklade kluca;22162100;ns;1369
Spristupni na zaklade kluca;21655900;ns;1370
Spristupni na zaklade kluca;25278700;ns;1370
Spristupni na zaklade kluca;23919000;ns;1370
Odstran na zaklade kluca;22577900;ns;1370
Spristupni na zaklade kluca;10924400;ns;1369
Odstran na zaklade kluca;11606700;ns;1369
Spristupni na zaklade kluca;11096500;ns;1368
Vloz na zaklade kluca;12048300;ns;1368
Vloz na zaklade kluca;21169700;ns;1369
Spristupni na zaklade kluca;24479400;ns;1370
Spristupni na zaklade kluca;22421600;ns;1370
Spristupni na zaklade kluca;21630000;ns;1370
Spristupni na zaklade kluca;22465100;ns;1370
Vloz na zaklade kluca;21816000;ns;1370
Vloz na zaklade kluca;11794700;ns;1371
Vloz na zaklade kluca;12738600;ns;1372
Spristupni na zaklade kluca;10904000;ns;1373
Spristupni na zaklade kluca;11524400;ns;1373
Spristupni na zaklade kluca;13305200;ns;1373
Spristupni na zaklade kluca;13016100;ns;1373
Vloz na zaklade kluca;11074100;ns;1373
Spristupni na zaklade kluca;11071100;ns;1374
Vloz na zaklade kluca;11255100;ns;1374
Spristupni na zaklade kluca;13403400;ns;1375
Spristupni na zaklade kluca;11529400;ns;1375
Spristupni na zaklade kluca;15140900;ns;1375
Vloz na zaklade kluca;11463300;ns;1375
Vloz na zaklade kluca;11013100;ns;1376
Odstran na zaklade kluca;11614900;ns;1377
Spristupni na zaklade kluca;11835900;ns;1376
Spristupni na zaklade kluca;11427600;ns;1376
Spristupni na zaklade kluca;11119000;ns;1376
Spristupni na zaklade kluca;12221700;ns;1376
Spristupni na zaklade kluca;12116500;ns;1376
Vloz na zaklade kluca;10831300;ns;1376
Spristupni na zaklade kluca;10884000;ns;1377
Vloz na zaklade kluca;17302700;ns;1377
Vloz na zaklade kluca;11545500;ns;1378
Spristupni na zaklade kluca;11644300;ns;1379
Odstran na zaklade kluca;11825900;ns;1379
Vloz na zaklade kluca;11388900;ns;1378
Vloz na zaklade kluca;11924900;ns;1379
Spristupni na zaklade kluca;11750900;ns;1380
Odstran na zaklade kluca;11879300;ns;1380
Vloz na zaklade kluca;11614300;ns;1379
Odstran na zaklade kluca;17338600;ns;1380
Spristupni na zaklade kluca;13074800;ns;1379
Spristupni na zaklade kluca;13431200;ns;1379
Spristupni na zaklade kluca;12032900;ns;1379
Vloz na zaklade kluca;15208300;ns;1379
Spristupni na zaklade kluca;11869100;ns;1380
Vloz na zaklade kluca;11712900;ns;1380
Spristupni na zaklade kluca;14841000;ns;1381
Spristupni na zaklade kluca;12226800;ns;1381
Spristupni na zaklade kluca;12131600;ns;1381
Spristupni na zaklade kluca;11673200;ns;1381
Vloz na zaklade kluca;12084900;ns;1381
Spristupni na zaklade kluca;12266800;ns;1382
Vloz na zaklade kluca;13076700;ns;1382
Spristupni na zaklade kluca;11618900;ns;1383
Spristupni na zaklade kluca;11847200;ns;1383
Spristupni na zaklade kluca;12354500;ns;1383
Spristupni na zaklade kluca;11738100;ns;1383
Vloz na zaklade kluca;12721200;ns;1383
Spristupni na zaklade kluca;13370000;ns;1384
Vloz na zaklade kluca;11247400;ns;1384
Spristupni na zaklade kluca;13204700;ns;1385
Vloz na zaklade kluca;12656900;ns;1385
Spristupni na zaklade kluca;11875400;ns;1386
Spristupni na zaklade kluca;11474500;ns;1386
Spristupni na zaklade kluca;11908600;ns;1386
Spristupni na zaklade kluca;12198000;ns;1386
Vloz na zaklade kluca;11227700;ns;1386
Spristupni na zaklade kluca;11758100;ns;1387
Spristupni na zaklade kluca;11370900;ns;1387
Vloz na zaklade kluca;11439600;ns;1387
Spristupni na zaklade kluca;11128700;ns;1388
Spristupni na zaklade kluca;15368500;ns;1388
Spristupni na zaklade kluca;11837100;ns;1388
Vloz na zaklade kluca;11715100;ns;1388
Spristupni na zaklade kluca;12325900;ns;1389
Odstran na zaklade kluca;11604200;ns;1389
Vloz na zaklade kluca;11629900;ns;1388
Odstran na zaklade kluca;12156400;ns;1389
Spristupni na zaklade kluca;14778100;ns;1388
Spristupni na zaklade kluca;11859100;ns;1388
Spristupni na zaklade kluca;11251200;ns;1388
Spristupni na zaklade kluca;11979900;ns;1388
Spristupni na zaklade kluca;13169100;ns;1388
Vloz na zaklade kluca;13145300;ns;1388
Odstran na zaklade kluca;11815900;ns;1389
Spristupni na zaklade kluca;11151400;ns;1388
Spristupni na zaklade kluca;12188700;ns;1388
Spristupni na zaklade kluca;12414600;ns;1388
Spristupni na zaklade kluca;11200900;ns;1388
Vloz na zaklade kluca;11784200;ns;1388
Spristupni na zaklade kluca;12670300;ns;1389
Spristupni na zaklade kluca;11151800;ns;1389
Vloz na zaklade kluca;11144900;ns;1389
Vloz na zaklade kluca;13140900;ns;1390
Spristupni na zaklade kluca;11456600;ns;1391
Spristupni na zaklade kluca;11569700;ns;1391
Spristupni na zaklade kluca;11439800;ns;1391
Spristupni na zaklade kluca;11676900;ns;1391
Vloz na zaklade kluca;12355800;ns;1391
Vloz na zaklade kluca;11577500;ns;1392
Spristupni na zaklade kluca;12318600;ns;1393
Spristupni na zaklade kluca;13273400;ns;1393
Spristupni na zaklade kluca;11969500;ns;1393
Spristupni na zaklade kluca;11082500;ns;1393
Spristupni na zaklade kluca;11261200;ns;1393
Vloz na zaklade kluca;11212900;ns;1393
Vloz na zaklade kluca;11182000;ns;1394
Vloz na zaklade kluca;12836500;ns;1395
Spristupni na zaklade kluca;11629800;ns;1396
Spristupni na zaklade kluca;11605400;ns;1396
Spristupni na zaklade kluca;13308800;ns;1396
Spristupni na zaklade kluca;11790100;ns;1396
Spristupni na zaklade kluca;11547100;ns;1396
Odstran na zaklade kluca;12643100;ns;1396
Spristupni na zaklade kluca;12033200;ns;1395
Vloz na zaklade kluca;13955500;ns;1395
Odstran na zaklade kluca;11509900;ns;1396
Vloz na zaklade kluca;11798500;ns;1395
Spristupni na zaklade kluca;13663000;ns;1396
Spristupni na zaklade kluca;11822200;ns;1396
Spristupni na zaklade kluca;11580900;ns;1396
Spristupni na zaklade kluca;12484700;ns;1396
Vloz na zaklade kluca;11673200;ns;1396
Spristupni na zaklade kluca;11061800;ns;1397
Spristupni na zaklade kluca;15466300;ns;1397
Vloz na zaklade kluca;11379100;ns;1397
Odstran na zaklade kluca;11862600;ns;1398
Spristupni na zaklade kluca;11200100;ns;1397
Spristupni na zaklade kluca;11392100;ns;1397
Spristupni na zaklade kluca;11733800;ns;1397
Vloz na zaklade kluca;11059600;ns;1397
Odstran na zaklade kluca;12974500;ns;1398
Spristupni na zaklade kluca;11128300;ns;1397
Spristupni na zaklade kluca;12455700;ns;1397
Odstran na zaklade kluca;11183600;ns;1397
Spristupni na zaklade kluca;14907400;ns;1396
Spristupni na zaklade kluca;15838200;ns;1396
Vloz na zaklade kluca;15035900;ns;1396
Spristupni na zaklade kluca;16171400;ns;1397
Vloz na zaklade kluca;16308700;ns;1397
Vloz na zaklade kluca;15249500;ns;1398
Vloz na zaklade kluca;14289300;ns;1399
Vloz na zaklade kluca;15470600;ns;1400
Vloz na zaklade kluca;15243000;ns;1401
Vloz na zaklade kluca;16005800;ns;1402
Spristupni na zaklade kluca;19196900;ns;1403
Spristupni na zaklade kluca;14479200;ns;1403
Spristupni na zaklade kluca;19837500;ns;1403
Spristupni na zaklade kluca;18059500;ns;1403
Vloz na zaklade kluca;18052400;ns;1403
Vloz na zaklade kluca;16008900;ns;1404
Odstran na zaklade kluca;16690400;ns;1405
Spristupni na zaklade kluca;14965000;ns;1404
Spristupni na zaklade kluca;13270200;ns;1404
Spristupni na zaklade kluca;12347600;ns;1404
Spristupni na zaklade kluca;17667000;ns;1404
Spristupni na zaklade kluca;12238100;ns;1404
Vloz na zaklade kluca;11555300;ns;1404
Spristupni na zaklade kluca;11620900;ns;1405
Spristupni na zaklade kluca;12031000;ns;1405
Vloz na zaklade kluca;11981100;ns;1405
Vloz na zaklade kluca;12070300;ns;1406
Spristupni na zaklade kluca;11246800;ns;1407
Vloz na zaklade kluca;11998900;ns;1407
Spristupni na zaklade kluca;13838600;ns;1408
Vloz na zaklade kluca;11052500;ns;1408
Odstran na zaklade kluca;11238300;ns;1409
Vloz na zaklade kluca;11514300;ns;1408
Spristupni na zaklade kluca;11531300;ns;1409
Vloz na zaklade kluca;10973800;ns;1409
Spristupni na zaklade kluca;15871000;ns;1410
Spristupni na zaklade kluca;12304500;ns;1410
Spristupni na zaklade kluca;12411200;ns;1410
Spristupni na zaklade kluca;11413800;ns;1410
Odstran na zaklade kluca;11913200;ns;1410
Spristupni na zaklade kluca;13152600;ns;1409
Spristupni na zaklade kluca;11659300;ns;1409
Spristupni na zaklade kluca;11263800;ns;1409
Odstran na zaklade kluca;11391300;ns;1409
Vloz na zaklade kluca;11531900;ns;1408
Vloz na zaklade kluca;12412300;ns;1409
Odstran na zaklade kluca;11253300;ns;1410
Vloz na zaklade kluca;12511300;ns;1409
Vloz na zaklade kluca;14804100;ns;1410
Spristupni na zaklade kluca;13244400;ns;1411
Vloz na zaklade kluca;11586500;ns;1411
Vloz na zaklade kluca;11736300;ns;1412
Spristupni na zaklade kluca;11529900;ns;1413
Spristupni na zaklade kluca;11249900;ns;1413
Spristupni na zaklade kluca;11611400;ns;1413
Vloz na zaklade kluca;13001500;ns;1413
Spristupni na zaklade kluca;14840700;ns;1414
Spristupni na zaklade kluca;15394500;ns;1414
Spristupni na zaklade kluca;15015800;ns;1414
Spristupni na zaklade kluca;15209600;ns;1414
Spristupni na zaklade kluca;19471500;ns;1414
Vloz na zaklade kluca;15838200;ns;1414
Spristupni na zaklade kluca;15804400;ns;1415
Odstran na zaklade kluca;16165900;ns;1415
Spristupni na zaklade kluca;15057400;ns;1414
Spristupni na zaklade kluca;14994900;ns;1414
